,Product ID,Product,Category,Warehouse ID,Quantity,Minimum_Qty,City
484,4716,Bed Sheets,Home & Furniture,2,294,400,Limerick
485,6558,Car Speakers,Auto & Accessories,4,156,200,Belfast
486,8989,Jeans,Fashion,5,296,200,Dublin
487,5644,Car Body Covers,Auto & Accessories,1,246,400,Galway
488,8989,Jeans,Fashion,4,174,300,Galway
489,3350,Shirts,Fashion,5,243,200,Limerick
490,8989,Jeans,Fashion,3,232,200,Cork
491,8989,Jeans,Fashion,1,239,400,Galway
492,6556,Iron,Electronic,5,136,300,Galway
493,6558,Car Speakers,Auto & Accessories,5,133,300,Limerick
494,6383,LED,Electronic,1,210,400,Limerick
495,6558,Car Speakers,Auto & Accessories,4,175,200,Galway
496,8349,Keyboard,Electronic,4,127,400,Galway
497,3815,Samsung Mobile,Electronic,1,114,300,Cork
498,8601,Formal Shoes,Fashion,5,108,200,Dublin
499,3632,Watch,Electronic,3,237,300,Cork
500,1339,Sofa Covers,Home & Furniture,2,189,400,Galway
501,8292,Tyre,Auto & Accessories,5,193,300,Cork
502,7255,Fossil Watch,Fashion,5,268,200,Belfast
503,8506,Mixer/Juicer,Electronic,4,126,200,Galway
504,8989,Jeans,Fashion,3,240,200,Dublin
505,3557,Sneakers,Fashion,4,169,300,Galway
506,3677,Car Seat Covers,Auto & Accessories,2,157,200,Galway
507,2512,Umbrellas,Home & Furniture,2,217,400,Cork
508,7255,Fossil Watch,Fashion,5,121,300,Limerick
509,7663,Beds,Home & Furniture,4,139,300,Cork
510,8506,Mixer/Juicer,Electronic,3,251,200,Limerick
511,3717,Car & Bike Care,Auto & Accessories,5,211,200,Cork
512,8292,Tyre,Auto & Accessories,5,197,300,Belfast
513,6715,LCD,Electronic,2,220,200,Belfast
514,5260,T - Shirts,Fashion,2,104,300,Limerick
515,7393,Speakers,Electronic,4,264,200,Cork
516,6277,Car Mat,Auto & Accessories,2,255,200,Dublin
517,4716,Bed Sheets,Home & Furniture,4,205,300,Limerick
518,2970,Mouse,Electronic,4,177,200,Cork
519,6277,Car Mat,Auto & Accessories,5,229,200,Dublin
520,2690,Running Shoes,Fashion,2,240,200,Limerick
521,3717,Car & Bike Care,Auto & Accessories,5,262,300,Dublin
522,3557,Sneakers,Fashion,3,195,400,Limerick
523,3815,Samsung Mobile,Electronic,1,198,300,Cork
524,1339,Sofa Covers,Home & Furniture,1,269,300,Galway
525,6028,Tablet,Electronic,5,217,400,Limerick
526,2386,Car Media Players,Auto & Accessories,4,179,200,Limerick
527,5644,Car Body Covers,Auto & Accessories,4,256,400,Galway
528,2687,Dinner Crockery,Home & Furniture,1,225,300,Dublin
529,8989,Jeans,Fashion,1,198,200,Galway
530,4381,Curtains,Home & Furniture,5,206,200,Limerick
531,6558,Car Speakers,Auto & Accessories,3,130,200,Limerick
532,8292,Tyre,Auto & Accessories,4,152,300,Belfast
533,3350,Shirts,Fashion,4,206,200,Belfast
534,3378,Sports Wear,Fashion,2,144,200,Limerick
535,5988,Car Pillow & Neck Rest,Auto & Accessories,2,231,400,Cork
536,6383,LED,Electronic,1,170,400,Limerick
537,6010,Shoe Rack,Home & Furniture,3,183,200,Cork
538,8601,Formal Shoes,Fashion,2,255,300,Limerick
539,4381,Curtains,Home & Furniture,5,201,400,Limerick
540,2512,Umbrellas,Home & Furniture,2,131,400,Dublin
541,8601,Formal Shoes,Fashion,5,163,300,Dublin
542,2690,Running Shoes,Fashion,4,109,300,Dublin
543,3425,Bike Tyres,Auto & Accessories,1,205,300,Limerick
544,3423,Dinning Tables,Home & Furniture,3,252,300,Galway
545,3378,Sports Wear,Fashion,5,241,300,Limerick
546,8989,Jeans,Fashion,1,245,200,Cork
547,5260,T - Shirts,Fashion,3,131,400,Dublin
548,2386,Car Media Players,Auto & Accessories,4,236,300,Belfast
549,1339,Sofa Covers,Home & Furniture,2,217,300,Limerick
550,6715,LCD,Electronic,1,242,400,Galway
551,3677,Car Seat Covers,Auto & Accessories,2,189,300,Limerick
552,4399,Suits,Fashion,3,108,200,Dublin
553,5644,Car Body Covers,Auto & Accessories,4,170,200,Belfast
554,3557,Sneakers,Fashion,5,276,300,Cork
555,8506,Mixer/Juicer,Electronic,3,164,200,Cork
556,4381,Curtains,Home & Furniture,1,156,200,Dublin
557,8292,Tyre,Auto & Accessories,5,169,200,Cork
558,3632,Watch,Electronic,4,290,200,Dublin
559,2512,Umbrellas,Home & Furniture,2,274,400,Cork
560,1423,Titak watch,Fashion,3,122,400,Cork
561,4399,Suits,Fashion,2,288,300,Limerick
562,2512,Umbrellas,Home & Furniture,2,179,200,Galway
563,3632,Watch,Electronic,2,134,200,Limerick
564,7255,Fossil Watch,Fashion,2,274,200,Dublin
565,6277,Car Mat,Auto & Accessories,2,110,400,Belfast
566,6718,Casula Shoes,Fashion,3,287,200,Galway
567,6556,Iron,Electronic,5,293,400,Limerick
568,7393,Speakers,Electronic,4,179,200,Cork
569,2386,Car Media Players,Auto & Accessories,3,232,400,Galway
570,6556,Iron,Electronic,3,203,200,Galway
571,4716,Bed Sheets,Home & Furniture,5,206,400,Cork
572,5988,Car Pillow & Neck Rest,Auto & Accessories,5,226,300,Cork
573,4381,Curtains,Home & Furniture,2,170,200,Dublin
574,3557,Sneakers,Fashion,5,284,200,Belfast
575,4716,Bed Sheets,Home & Furniture,2,299,400,Belfast
576,2807,Fans,Electronic,3,202,400,Belfast
577,8292,Tyre,Auto & Accessories,4,155,300,Limerick
578,5260,T - Shirts,Fashion,4,181,400,Dublin
579,6010,Shoe Rack,Home & Furniture,2,243,200,Dublin
580,2512,Umbrellas,Home & Furniture,3,137,200,Limerick
581,1988,Sofas,Home & Furniture,4,119,400,Belfast
582,3425,Bike Tyres,Auto & Accessories,5,190,300,Galway
583,5260,T - Shirts,Fashion,2,101,300,Galway
584,6556,Iron,Electronic,1,111,200,Dublin
585,6010,Shoe Rack,Home & Furniture,3,233,400,Dublin
586,3632,Watch,Electronic,2,299,200,Belfast
587,6558,Car Speakers,Auto & Accessories,4,135,300,Belfast
588,5644,Car Body Covers,Auto & Accessories,5,251,200,Limerick
589,5260,T - Shirts,Fashion,5,235,400,Dublin
590,4399,Suits,Fashion,3,202,400,Galway
591,1339,Sofa Covers,Home & Furniture,2,242,400,Belfast
592,6383,LED,Electronic,4,195,300,Limerick
593,6718,Casula Shoes,Fashion,1,215,200,Limerick
594,2512,Umbrellas,Home & Furniture,5,247,400,Dublin
595,1988,Sofas,Home & Furniture,3,106,300,Cork
596,4381,Curtains,Home & Furniture,5,214,200,Limerick
597,1423,Titak watch,Fashion,4,175,300,Cork
598,4288,Towels,Home & Furniture,4,123,200,Cork
599,6383,LED,Electronic,5,208,300,Galway
600,6028,Tablet,Electronic,4,126,200,Galway
601,2386,Car Media Players,Auto & Accessories,2,188,300,Dublin
602,6718,Casula Shoes,Fashion,1,136,400,Belfast
603,3425,Bike Tyres,Auto & Accessories,5,206,200,Cork
604,3815,Samsung Mobile,Electronic,1,111,300,Galway
605,7663,Beds,Home & Furniture,1,198,400,Limerick
606,2512,Umbrellas,Home & Furniture,1,247,200,Limerick
607,8989,Jeans,Fashion,5,194,400,Dublin
608,3378,Sports Wear,Fashion,5,138,400,Limerick
609,1339,Sofa Covers,Home & Furniture,4,294,200,Limerick
610,8506,Mixer/Juicer,Electronic,1,167,200,Cork
611,2807,Fans,Electronic,1,200,300,Belfast
612,7393,Speakers,Electronic,1,261,300,Belfast
613,3350,Shirts,Fashion,1,162,300,Cork
614,3557,Sneakers,Fashion,5,211,400,Dublin
615,1423,Titak watch,Fashion,2,117,300,Dublin
616,6715,LCD,Electronic,3,230,200,Dublin
617,3815,Samsung Mobile,Electronic,5,295,300,Limerick
618,7663,Beds,Home & Furniture,3,209,200,Dublin
619,4049,Apple Laptop,Electronic,1,102,200,Cork
620,2386,Car Media Players,Auto & Accessories,4,155,300,Galway
621,4381,Curtains,Home & Furniture,1,264,400,Dublin
622,7663,Beds,Home & Furniture,3,260,300,Belfast
623,6556,Iron,Electronic,1,297,300,Galway
624,4716,Bed Sheets,Home & Furniture,2,202,400,Limerick
625,3717,Car & Bike Care,Auto & Accessories,5,186,400,Limerick
626,2690,Running Shoes,Fashion,2,143,300,Cork
627,6556,Iron,Electronic,3,239,300,Belfast
628,6715,LCD,Electronic,3,257,200,Limerick
629,6010,Shoe Rack,Home & Furniture,4,164,200,Cork
630,7255,Fossil Watch,Fashion,4,200,400,Dublin
631,3350,Shirts,Fashion,1,262,200,Dublin
632,6556,Iron,Electronic,1,121,400,Cork
633,3677,Car Seat Covers,Auto & Accessories,2,153,300,Dublin
634,6277,Car Mat,Auto & Accessories,1,277,400,Galway
635,6010,Shoe Rack,Home & Furniture,4,186,300,Galway
636,6715,LCD,Electronic,3,138,200,Limerick
637,6277,Car Mat,Auto & Accessories,1,115,300,Limerick
638,2807,Fans,Electronic,4,127,200,Limerick
639,1988,Sofas,Home & Furniture,4,212,400,Belfast
640,6718,Casula Shoes,Fashion,4,223,400,Cork
641,8292,Tyre,Auto & Accessories,1,188,300,Dublin
642,2386,Car Media Players,Auto & Accessories,4,141,200,Dublin
643,1423,Titak watch,Fashion,4,244,200,Dublin
644,2687,Dinner Crockery,Home & Furniture,3,114,400,Dublin
645,6010,Shoe Rack,Home & Furniture,4,134,200,Dublin
646,7393,Speakers,Electronic,4,134,400,Limerick
647,3815,Samsung Mobile,Electronic,5,146,400,Belfast
648,3350,Shirts,Fashion,4,174,300,Galway
649,8506,Mixer/Juicer,Electronic,4,176,300,Dublin
650,4399,Suits,Fashion,4,253,300,Galway
651,6715,LCD,Electronic,4,144,200,Galway
652,4288,Towels,Home & Furniture,4,292,400,Cork
653,1988,Sofas,Home & Furniture,5,166,200,Belfast
654,2512,Umbrellas,Home & Furniture,3,164,400,Belfast
655,3815,Samsung Mobile,Electronic,4,215,200,Galway
656,2687,Dinner Crockery,Home & Furniture,4,168,300,Limerick
657,4381,Curtains,Home & Furniture,4,217,300,Galway
658,2687,Dinner Crockery,Home & Furniture,5,247,400,Cork
659,3717,Car & Bike Care,Auto & Accessories,3,199,300,Limerick
660,1339,Sofa Covers,Home & Furniture,2,145,400,Belfast
661,6556,Iron,Electronic,4,245,400,Limerick
662,5644,Car Body Covers,Auto & Accessories,5,217,300,Belfast
663,2690,Running Shoes,Fashion,5,262,200,Belfast
664,6715,LCD,Electronic,2,292,300,Limerick
665,3423,Dinning Tables,Home & Furniture,5,295,200,Belfast
666,4399,Suits,Fashion,3,217,400,Cork
667,6277,Car Mat,Auto & Accessories,3,236,300,Cork
668,3815,Samsung Mobile,Electronic,2,163,300,Galway
669,3350,Shirts,Fashion,2,221,300,Limerick
670,2807,Fans,Electronic,5,112,300,Galway
671,8506,Mixer/Juicer,Electronic,1,100,400,Limerick
672,3815,Samsung Mobile,Electronic,5,238,400,Belfast
673,2386,Car Media Players,Auto & Accessories,5,235,300,Galway
674,7663,Beds,Home & Furniture,2,208,400,Dublin
675,3717,Car & Bike Care,Auto & Accessories,4,240,400,Cork
676,3425,Bike Tyres,Auto & Accessories,4,204,200,Limerick
677,4399,Suits,Fashion,3,121,400,Galway
678,7663,Beds,Home & Furniture,3,259,300,Limerick
679,2690,Running Shoes,Fashion,4,154,200,Limerick
680,6715,LCD,Electronic,3,106,300,Dublin
681,1988,Sofas,Home & Furniture,4,123,300,Cork
682,8349,Keyboard,Electronic,1,254,300,Dublin
683,2690,Running Shoes,Fashion,1,163,400,Cork
684,6715,LCD,Electronic,2,128,300,Galway
685,3717,Car & Bike Care,Auto & Accessories,4,166,300,Limerick
686,3378,Sports Wear,Fashion,4,269,300,Cork
687,6556,Iron,Electronic,3,228,400,Cork
688,3632,Watch,Electronic,3,268,300,Galway
689,3815,Samsung Mobile,Electronic,3,116,300,Limerick
690,4049,Apple Laptop,Electronic,4,165,300,Belfast
691,4288,Towels,Home & Furniture,4,276,300,Belfast
692,5988,Car Pillow & Neck Rest,Auto & Accessories,5,145,400,Cork
693,3378,Sports Wear,Fashion,3,201,300,Dublin
694,8292,Tyre,Auto & Accessories,3,244,400,Dublin
695,8349,Keyboard,Electronic,3,101,400,Cork
696,6715,LCD,Electronic,5,265,400,Limerick
697,3815,Samsung Mobile,Electronic,2,272,200,Dublin
698,1423,Titak watch,Fashion,4,146,300,Limerick
699,3350,Shirts,Fashion,1,187,300,Dublin
700,3350,Shirts,Fashion,4,258,200,Limerick
701,4399,Suits,Fashion,4,297,200,Belfast
702,3632,Watch,Electronic,2,119,200,Galway
703,4399,Suits,Fashion,1,216,400,Galway
704,1339,Sofa Covers,Home & Furniture,4,107,200,Dublin
705,4288,Towels,Home & Furniture,2,111,400,Belfast
706,8506,Mixer/Juicer,Electronic,5,199,300,Dublin
707,6010,Shoe Rack,Home & Furniture,1,205,300,Limerick
708,2970,Mouse,Electronic,4,248,300,Belfast
709,6558,Car Speakers,Auto & Accessories,1,137,400,Dublin
710,6715,LCD,Electronic,5,217,300,Belfast
711,4049,Apple Laptop,Electronic,1,222,400,Cork
712,6715,LCD,Electronic,3,209,200,Galway
713,4288,Towels,Home & Furniture,1,185,300,Limerick
714,6028,Tablet,Electronic,3,222,400,Cork
715,6718,Casula Shoes,Fashion,2,129,400,Galway
716,7255,Fossil Watch,Fashion,3,125,300,Cork
717,8601,Formal Shoes,Fashion,1,140,400,Limerick
718,4288,Towels,Home & Furniture,2,196,300,Galway
719,4381,Curtains,Home & Furniture,4,104,400,Cork
720,5988,Car Pillow & Neck Rest,Auto & Accessories,2,287,300,Galway
721,3350,Shirts,Fashion,5,259,400,Galway
722,2690,Running Shoes,Fashion,1,165,300,Galway
723,6277,Car Mat,Auto & Accessories,5,189,400,Cork
724,4716,Bed Sheets,Home & Furniture,1,101,300,Cork
725,3815,Samsung Mobile,Electronic,1,133,400,Limerick
726,6383,LED,Electronic,5,278,300,Cork
727,4716,Bed Sheets,Home & Furniture,5,134,200,Limerick
728,8989,Jeans,Fashion,1,233,300,Limerick
729,5988,Car Pillow & Neck Rest,Auto & Accessories,1,189,200,Belfast
730,4049,Apple Laptop,Electronic,2,235,200,Galway
731,7663,Beds,Home & Furniture,3,141,300,Belfast
732,6715,LCD,Electronic,1,189,200,Galway
733,4288,Towels,Home & Furniture,1,169,400,Cork
734,3815,Samsung Mobile,Electronic,4,148,400,Galway
735,8292,Tyre,Auto & Accessories,5,292,300,Galway
736,3425,Bike Tyres,Auto & Accessories,1,260,400,Galway
737,7393,Speakers,Electronic,3,187,200,Dublin
738,6556,Iron,Electronic,4,171,200,Belfast
739,7393,Speakers,Electronic,5,219,200,Belfast
740,8292,Tyre,Auto & Accessories,1,103,300,Belfast
741,4381,Curtains,Home & Furniture,3,298,200,Cork
742,2687,Dinner Crockery,Home & Furniture,2,237,300,Limerick
743,5644,Car Body Covers,Auto & Accessories,5,107,300,Belfast
744,5260,T - Shirts,Fashion,5,158,400,Galway
745,1339,Sofa Covers,Home & Furniture,1,299,400,Galway
746,1423,Titak watch,Fashion,1,200,300,Dublin
747,5988,Car Pillow & Neck Rest,Auto & Accessories,5,212,200,Limerick
748,5988,Car Pillow & Neck Rest,Auto & Accessories,4,114,200,Belfast
749,6010,Shoe Rack,Home & Furniture,4,190,200,Belfast
750,8349,Keyboard,Electronic,1,259,200,Cork
751,8601,Formal Shoes,Fashion,5,103,400,Limerick
752,2386,Car Media Players,Auto & Accessories,1,177,300,Limerick
753,5260,T - Shirts,Fashion,2,205,400,Galway
754,8506,Mixer/Juicer,Electronic,4,253,400,Belfast
755,6718,Casula Shoes,Fashion,5,138,300,Cork
756,8349,Keyboard,Electronic,5,178,200,Cork
757,3557,Sneakers,Fashion,3,294,200,Dublin
758,5988,Car Pillow & Neck Rest,Auto & Accessories,5,242,200,Galway
759,3378,Sports Wear,Fashion,4,101,200,Limerick
760,6715,LCD,Electronic,5,165,400,Cork
761,7663,Beds,Home & Furniture,4,146,200,Dublin
762,8349,Keyboard,Electronic,4,283,400,Belfast
763,7663,Beds,Home & Furniture,2,158,300,Limerick
764,4288,Towels,Home & Furniture,4,142,400,Limerick
765,2386,Car Media Players,Auto & Accessories,4,124,400,Belfast
766,6277,Car Mat,Auto & Accessories,5,230,300,Dublin
767,3378,Sports Wear,Fashion,1,189,400,Galway
768,6718,Casula Shoes,Fashion,3,153,300,Cork
769,6028,Tablet,Electronic,4,169,400,Galway
770,2386,Car Media Players,Auto & Accessories,4,234,300,Limerick
771,2690,Running Shoes,Fashion,4,103,200,Dublin
772,3557,Sneakers,Fashion,3,174,200,Galway
773,5644,Car Body Covers,Auto & Accessories,4,247,200,Belfast
774,2690,Running Shoes,Fashion,2,273,200,Dublin
775,2386,Car Media Players,Auto & Accessories,5,276,200,Dublin
776,4716,Bed Sheets,Home & Furniture,3,106,200,Limerick
777,8349,Keyboard,Electronic,2,166,200,Dublin
778,6715,LCD,Electronic,2,251,200,Cork
779,4049,Apple Laptop,Electronic,2,188,300,Galway
780,3677,Car Seat Covers,Auto & Accessories,5,221,300,Galway
781,1988,Sofas,Home & Furniture,5,232,200,Galway
782,7255,Fossil Watch,Fashion,2,137,200,Limerick
783,2690,Running Shoes,Fashion,3,140,200,Belfast
784,8601,Formal Shoes,Fashion,2,289,400,Galway
785,3557,Sneakers,Fashion,3,147,300,Galway
786,3557,Sneakers,Fashion,4,278,200,Belfast
787,1339,Sofa Covers,Home & Furniture,4,159,300,Cork
788,8349,Keyboard,Electronic,1,205,200,Limerick
789,5644,Car Body Covers,Auto & Accessories,2,208,300,Limerick
790,2687,Dinner Crockery,Home & Furniture,5,300,300,Galway
791,3632,Watch,Electronic,5,203,200,Dublin
792,4381,Curtains,Home & Furniture,5,286,300,Belfast
793,5988,Car Pillow & Neck Rest,Auto & Accessories,1,175,300,Dublin
794,1988,Sofas,Home & Furniture,4,131,400,Limerick
795,7255,Fossil Watch,Fashion,5,195,200,Cork
796,4288,Towels,Home & Furniture,4,286,400,Limerick
797,3423,Dinning Tables,Home & Furniture,1,165,300,Cork
798,2807,Fans,Electronic,5,238,400,Cork
799,4399,Suits,Fashion,3,104,300,Belfast
800,3423,Dinning Tables,Home & Furniture,5,193,300,Cork
801,4716,Bed Sheets,Home & Furniture,2,281,200,Limerick
802,2687,Dinner Crockery,Home & Furniture,1,135,300,Limerick
803,1423,Titak watch,Fashion,5,165,200,Galway
804,5644,Car Body Covers,Auto & Accessories,2,270,400,Belfast
805,5644,Car Body Covers,Auto & Accessories,4,191,400,Galway
806,4288,Towels,Home & Furniture,5,242,400,Galway
807,8989,Jeans,Fashion,1,200,400,Galway
808,3350,Shirts,Fashion,3,159,300,Belfast
809,1339,Sofa Covers,Home & Furniture,1,230,300,Galway
810,2512,Umbrellas,Home & Furniture,1,196,200,Belfast
811,5988,Car Pillow & Neck Rest,Auto & Accessories,5,162,200,Dublin
812,7393,Speakers,Electronic,5,207,400,Cork
813,1423,Titak watch,Fashion,5,215,400,Belfast
814,2687,Dinner Crockery,Home & Furniture,5,292,300,Belfast
815,5988,Car Pillow & Neck Rest,Auto & Accessories,3,148,200,Cork
816,2807,Fans,Electronic,4,141,300,Limerick
817,1988,Sofas,Home & Furniture,2,227,200,Galway
818,8349,Keyboard,Electronic,3,235,400,Limerick
819,3717,Car & Bike Care,Auto & Accessories,4,230,200,Dublin
820,1423,Titak watch,Fashion,3,236,300,Cork
821,3557,Sneakers,Fashion,2,249,300,Belfast
822,2970,Mouse,Electronic,5,296,300,Limerick
823,3815,Samsung Mobile,Electronic,3,144,200,Belfast
824,3632,Watch,Electronic,4,124,400,Cork
825,2970,Mouse,Electronic,4,186,300,Dublin
826,3423,Dinning Tables,Home & Furniture,1,285,300,Cork
827,3423,Dinning Tables,Home & Furniture,3,107,200,Dublin
828,6718,Casula Shoes,Fashion,4,199,300,Galway
829,3717,Car & Bike Care,Auto & Accessories,4,286,200,Galway
830,8601,Formal Shoes,Fashion,3,238,200,Belfast
831,2970,Mouse,Electronic,5,260,200,Limerick
832,3350,Shirts,Fashion,2,289,400,Cork
833,6556,Iron,Electronic,4,296,200,Cork
834,3557,Sneakers,Fashion,1,276,300,Dublin
835,6556,Iron,Electronic,2,127,300,Belfast
836,1988,Sofas,Home & Furniture,3,291,300,Dublin
837,3632,Watch,Electronic,1,142,300,Belfast
838,6715,LCD,Electronic,2,253,300,Belfast
839,3423,Dinning Tables,Home & Furniture,4,163,400,Cork
840,3815,Samsung Mobile,Electronic,1,244,300,Belfast
841,5644,Car Body Covers,Auto & Accessories,5,224,300,Dublin
842,8292,Tyre,Auto & Accessories,1,124,200,Cork
843,3425,Bike Tyres,Auto & Accessories,4,229,400,Dublin
844,5260,T - Shirts,Fashion,1,162,300,Cork
845,5988,Car Pillow & Neck Rest,Auto & Accessories,5,192,200,Limerick
846,2512,Umbrellas,Home & Furniture,2,103,400,Galway
847,2807,Fans,Electronic,1,262,200,Dublin
848,6028,Tablet,Electronic,2,132,200,Belfast
849,6715,LCD,Electronic,4,169,200,Galway
850,3815,Samsung Mobile,Electronic,2,217,200,Dublin
851,2687,Dinner Crockery,Home & Furniture,3,252,400,Galway
852,4399,Suits,Fashion,2,197,300,Cork
853,4399,Suits,Fashion,4,230,200,Galway
854,6010,Shoe Rack,Home & Furniture,5,189,200,Galway
855,5988,Car Pillow & Neck Rest,Auto & Accessories,4,285,300,Cork
856,7663,Beds,Home & Furniture,1,170,200,Dublin
857,2690,Running Shoes,Fashion,4,111,400,Galway
858,6028,Tablet,Electronic,2,195,300,Belfast
859,3632,Watch,Electronic,1,104,200,Galway
860,1988,Sofas,Home & Furniture,2,120,400,Cork
861,6028,Tablet,Electronic,5,214,300,Dublin
862,3717,Car & Bike Care,Auto & Accessories,3,177,400,Limerick
863,5988,Car Pillow & Neck Rest,Auto & Accessories,1,294,200,Belfast
864,5644,Car Body Covers,Auto & Accessories,1,236,300,Cork
865,6715,LCD,Electronic,3,221,200,Dublin
866,3717,Car & Bike Care,Auto & Accessories,2,153,300,Belfast
867,1988,Sofas,Home & Furniture,5,286,200,Belfast
868,3815,Samsung Mobile,Electronic,1,110,400,Dublin
869,2970,Mouse,Electronic,5,280,300,Galway
870,4288,Towels,Home & Furniture,4,119,400,Galway
871,7393,Speakers,Electronic,1,112,200,Limerick
872,8349,Keyboard,Electronic,1,103,400,Belfast
873,2970,Mouse,Electronic,5,157,400,Limerick
874,6558,Car Speakers,Auto & Accessories,1,276,400,Limerick
875,2386,Car Media Players,Auto & Accessories,2,274,400,Limerick
876,6715,LCD,Electronic,2,285,200,Dublin
877,5260,T - Shirts,Fashion,1,138,300,Cork
878,5988,Car Pillow & Neck Rest,Auto & Accessories,2,243,300,Galway
879,6010,Shoe Rack,Home & Furniture,5,282,400,Cork
880,3815,Samsung Mobile,Electronic,1,135,400,Galway
881,5260,T - Shirts,Fashion,5,288,400,Dublin
882,5260,T - Shirts,Fashion,1,141,200,Belfast
883,8601,Formal Shoes,Fashion,4,258,300,Limerick
884,6556,Iron,Electronic,2,145,200,Galway
